X,Y,id,icon_url
-1.26365309607098,49.585415147561,"11",./0.png
-1.26429050804191,49.586018750788,"11",./0.png
-1.26446110661203,49.5856114946675,"11",./0.png
-1.26447074430134,49.5858646486685,"11",./0.png
-1.26461523315494,49.5860697838178,"11",./0.png
-1.26457079685568,49.586244462532,"11",./0.png
-1.26640974967251,49.5884067935698,"1",./0.png
-1.26651097909851,49.5886570156409,"1",./0.png
-1.26650649655867,49.5888491725851,"1",./0.png
-1.26647947923668,49.5890867949146,"1",./0.png
-1.26646924415198,49.5892801045096,"1",./0.png
-1.266559056367,49.5896742519126,"1",./0.png
-1.26625067091153,49.5897459259134,"1",./0.png
-1.2664192729268,49.5898920765837,"1",./0.png
-1.26608418383197,49.5895754195807,"1",./0.png
-1.26581673084719,49.589711486512,"1",./0.png
-1.26579860016545,49.5898358653037,"1",./0.png
-1.26586593804666,49.5900868269288,"1",./0.png
-1.26617713486041,49.5899540938188,"1",./0.png
-1.26616705329889,49.5893464586797,"1",./0.png
-1.26608824191823,49.589029645053,"1",./0.png
-1.26599534097873,49.5888497346737,"1",./0.png
-1.26606387828897,49.5887908132223,"1",./0.png
-1.26611332323494,49.5884148757263,"1",./0.png
-1.26585068913498,49.5885267621665,"1",./0.png
-1.2659656591974,49.588573096335,"1",./0.png
-1.26557673153053,49.5881333845407,"1",./0.png
-1.26533339291006,49.5878092663712,"1",./0.png
-1.26510561981091,49.5874788976206,"1",./0.png
-1.264875801074,49.5871590557397,"1",./0.png
-1.26463318075891,49.5868434653128,"1",./0.png
-1.26440198887989,49.5865246212628,"1",./0.png
-1.26410937855915,49.5863989842514,"1",./0.png
-1.26674485784587,49.5894472049675,"1",./0.png
-1.26529153422054,49.5953623278416,"1",./0.png
-1.26481242046898,49.5961595124053,"1",./0.png
-1.26451443959704,49.5966556799054,"1",./0.png
-1.26657380102817,49.5902644633181,"1",./0.png
-1.26658752574082,49.5905348704117,"1",./0.png
-1.26666981876422,49.5909967664067,"1",./0.png
-1.26669102974073,49.5912517022422,"1",./0.png
-1.26670227059543,49.5914746719379,"1",./0.png
-1.26673691461903,49.5916626011189,"1",./0.png
-1.26679303839429,49.591950526799,"1",./0.png
-1.26681074038547,49.5921457049907,"1",./0.png
-1.26685126099324,49.5924218227909,"1",./0.png
-1.26687786659097,49.5925834207489,"1",./0.png
-1.26678454449659,49.5930258272697,"1",./0.png
-1.26688934512186,49.5928092332347,"1",./0.png
-1.26667312099153,49.5931979810922,"1",./0.png
-1.26643529979693,49.5935732302636,"1",./0.png
-1.26654845798102,49.5933867585003,"1",./0.png
-1.26624999673933,49.5938591877145,"1",./0.png
-1.26617805023879,49.5939786267424,"1",./0.png
-1.26576251833964,49.5946433656691,"1",./0.png
-1.26692262392501,49.5903624549994,"1",./0.png
-1.26695114398294,49.59024834379,"1",./0.png
